Municipio,Produto,Data da Coleta,Valor de Venda,Valor de Compra
FORTALEZA,GASOLINA,18/04/2021,"5,44",
FORTALEZA,ETANOL,18/04/2021,"4,57",
FORTALEZA,DIESEL S10,18/04/2021,"4,37",
FORTALEZA,GASOLINA,18/04/2021,"5,699",
FORTALEZA,ETANOL,18/04/2021,"4,899",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,799",
FORTALEZA,GASOLINA,18/04/2021,"5,37",
FORTALEZA,ETANOL,18/04/2021,"4,47",
FORTALEZA,DIESEL,18/04/2021,"3,999",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,479",
FORTALEZA,GNV,18/04/2021,"3,799",
FORTALEZA,DIESEL S10,18/04/2021,"4,189",
FORTALEZA,GASOLINA,18/04/2021,"5,459",
FORTALEZA,ETANOL,18/04/2021,"4,699",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,699",
FORTALEZA,DIESEL S10,18/04/2021,"4,59",
FORTALEZA,GASOLINA,18/04/2021,"5,499",
FORTALEZA,ETANOL,18/04/2021,"4,599",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,499",
FORTALEZA,DIESEL S10,18/04/2021,"4,299",
FORTALEZA,GASOLINA,18/04/2021,"5,19",
FORTALEZA,ETANOL,18/04/2021,"4,67",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,29",
FORTALEZA,DIESEL S10,18/04/2021,"4,27",
FORTALEZA,GASOLINA,18/04/2021,"5,48",
FORTALEZA,ETANOL,18/04/2021,"4,58",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,58",
FORTALEZA,DIESEL S10,18/04/2021,"4,55",
FORTALEZA,ETANOL,18/04/2021,"4,799",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,599",
FORTALEZA,GASOLINA,18/04/2021,"5,499",
FORTALEZA,GNV,18/04/2021,"3,599",
FORTALEZA,DIESEL S10,18/04/2021,"4,379",
FORTALEZA,GASOLINA,18/04/2021,"5,499",
FORTALEZA,ETANOL,18/04/2021,"4,79",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,599",
FORTALEZA,DIESEL S10,18/04/2021,"4,49",
FORTALEZA,GASOLINA,18/04/2021,"5,37",
FORTALEZA,ETANOL,18/04/2021,"4,47",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,67",
FORTALEZA,DIESEL S10,18/04/2021,"4,07",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,ETANOL,18/04/2021,"4,49",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,79",
FORTALEZA,DIESEL S10,18/04/2021,"4,39",
FORTALEZA,GASOLINA,18/04/2021,"5,449",
FORTALEZA,ETANOL,18/04/2021,"4,59",
FORTALEZA,DIESEL S10,18/04/2021,"4,37",
FORTALEZA,GASOLINA,19/04/2021,"5,499",
FORTALEZA,ETANOL,19/04/2021,"4,499",
FORTALEZA,GASOLINA,18/04/2021,"5,47",
FORTALEZA,ETANOL,18/04/2021,"4,499",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,67",
FORTALEZA,DIESEL S10,18/04/2021,"4,37",
FORTALEZA,GASOLINA,18/04/2021,"5,42",
FORTALEZA,ETANOL,18/04/2021,"4,799",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,42",
FORTALEZA,DIESEL S10,18/04/2021,"4,279",
FORTALEZA,ETANOL,18/04/2021,"4,479",
FORTALEZA,GASOLINA,18/04/2021,"5,399",
FORTALEZA,DIESEL S10,18/04/2021,"4,379",
FORTALEZA,GASOLINA,18/04/2021,"5,35",
FORTALEZA,ETANOL,18/04/2021,"4,42",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,45",
FORTALEZA,DIESEL S10,18/04/2021,"4,35",
FORTALEZA,ETANOL,18/04/2021,"4,69",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,79",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,DIESEL S10,18/04/2021,"4,47",
FORTALEZA,GASOLINA,18/04/2021,"5,45",
FORTALEZA,GNV,18/04/2021,"3,69",
FORTALEZA,GASOLINA,18/04/2021,"5,497",
FORTALEZA,ETANOL,18/04/2021,"4,497",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,797",
FORTALEZA,DIESEL S10,18/04/2021,"4,397",
FORTALEZA,GNV,18/04/2021,"3,597",
FORTALEZA,ETANOL,18/04/2021,"4,76",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,6",
FORTALEZA,GASOLINA,18/04/2021,"5,57",
FORTALEZA,DIESEL S10,18/04/2021,"4,3",
FORTALEZA,ETANOL,18/04/2021,"4,57",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,46",
FORTALEZA,GASOLINA,18/04/2021,"5,45",
FORTALEZA,DIESEL S10,18/04/2021,"4,27",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,ETANOL,18/04/2021,"4,49",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,79",
FORTALEZA,DIESEL S10,18/04/2021,"4,39",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,ETANOL,18/04/2021,"4,49",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,69",
FORTALEZA,DIESEL S10,18/04/2021,"4,39",
FORTALEZA,ETANOL,18/04/2021,"4,49",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,69",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,DIESEL S10,18/04/2021,"4,39",
FORTALEZA,GNV,18/04/2021,"3,79",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,ETANOL,18/04/2021,"4,49",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,79",
FORTALEZA,DIESEL S10,18/04/2021,"4,39",
FORTALEZA,GNV,18/04/2021,"3,79",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,ETANOL,18/04/2021,"4,49",
FORTALEZA,DIESEL,18/04/2021,"4,39",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,79",
FORTALEZA,GASOLINA,18/04/2021,"5,47",
FORTALEZA,ETANOL,18/04/2021,"4,47",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,77",
FORTALEZA,DIESEL S10,18/04/2021,"4,27",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,ETANOL,18/04/2021,"4,49",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,79",
FORTALEZA,DIESEL S10,18/04/2021,"4,39",
FORTALEZA,ETANOL,18/04/2021,"4,91",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,8",
FORTALEZA,GASOLINA,18/04/2021,"5,599",
FORTALEZA,DIESEL S10,18/04/2021,"4,48",
FORTALEZA,GASOLINA,19/04/2021,"5,47",
FORTALEZA,ETANOL,19/04/2021,"4,47",
FORTALEZA,GASOLINA ADITIVADA,19/04/2021,"5,57",
FORTALEZA,GNV,19/04/2021,"3,79",
FORTALEZA,DIESEL S10,19/04/2021,"4,47",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,ETANOL,18/04/2021,"4,79",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,69",
FORTALEZA,DIESEL S10,18/04/2021,"4,69",
FORTALEZA,ETANOL,18/04/2021,"4,799",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,799",
FORTALEZA,GASOLINA,18/04/2021,"5,699",
FORTALEZA,DIESEL S10,18/04/2021,"4,379",
FORTALEZA,GASOLINA,18/04/2021,"5,56",
FORTALEZA,ETANOL,18/04/2021,"4,69",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,89",
FORTALEZA,DIESEL S10,18/04/2021,"4,36",
FORTALEZA,GASOLINA,18/04/2021,"5,487",
FORTALEZA,ETANOL,18/04/2021,"4,589",
FORTALEZA,DIESEL,18/04/2021,"4,349",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,598",
FORTALEZA,DIESEL S10,18/04/2021,"4,399",
FORTALEZA,GNV,18/04/2021,"3,789",
FORTALEZA,GASOLINA,18/04/2021,"5,48",
FORTALEZA,ETANOL,18/04/2021,"4,58",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,58",
FORTALEZA,DIESEL S10,18/04/2021,"4,55",
FORTALEZA,GASOLINA,18/04/2021,"5,499",
FORTALEZA,ETANOL,18/04/2021,"4,799",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,699",
FORTALEZA,DIESEL S10,18/04/2021,"4,499",
FORTALEZA,ETANOL,18/04/2021,"4,799",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,699",
FORTALEZA,GASOLINA,18/04/2021,"5,499",
FORTALEZA,DIESEL S10,18/04/2021,"4,499",
FORTALEZA,GASOLINA,19/04/2021,"5,49",
FORTALEZA,ETANOL,19/04/2021,"4,79",
FORTALEZA,GASOLINA ADITIVADA,19/04/2021,"5,59",
FORTALEZA,DIESEL S10,19/04/2021,"4,39",
FORTALEZA,GASOLINA,18/04/2021,"5,479",
FORTALEZA,ETANOL,18/04/2021,"4,679",
FORTALEZA,DIESEL S10,18/04/2021,"4,37",
FORTALEZA,ETANOL,18/04/2021,"4,75",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,589",
FORTALEZA,GASOLINA,18/04/2021,"5,499",
FORTALEZA,DIESEL S10,18/04/2021,"4,45",
FORTALEZA,GASOLINA,18/04/2021,"5,43",
FORTALEZA,ETANOL,18/04/2021,"4,49",
FORTALEZA,GNV,18/04/2021,"3,69",
FORTALEZA,DIESEL S10,18/04/2021,"4,39",
FORTALEZA,GASOLINA,19/04/2021,"5,37",
FORTALEZA,ETANOL,19/04/2021,"4,47",
FORTALEZA,GNV,19/04/2021,"3,79",
FORTALEZA,DIESEL S10,19/04/2021,"4,39",
FORTALEZA,ETANOL,18/04/2021,"4,599",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,499",
FORTALEZA,GASOLINA,18/04/2021,"5,499",
FORTALEZA,DIESEL S10,18/04/2021,"4,399",
FORTALEZA,GASOLINA,18/04/2021,"5,47",
FORTALEZA,ETANOL,18/04/2021,"4,57",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,57",
FORTALEZA,DIESEL S10,18/04/2021,"4,47",
FORTALEZA,GASOLINA,18/04/2021,"5,37",
FORTALEZA,ETANOL,18/04/2021,"4,79",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,43",
FORTALEZA,DIESEL S10,18/04/2021,"4,39",
FORTALEZA,ETANOL,18/04/2021,"4,69",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,DIESEL S10,18/04/2021,"4,37",
FORTALEZA,GASOLINA,18/04/2021,"5,379",
FORTALEZA,ETANOL,18/04/2021,"4,499",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,479",
FORTALEZA,DIESEL S10,18/04/2021,"4,399",
FORTALEZA,GASOLINA,18/04/2021,"5,599",
FORTALEZA,ETANOL,18/04/2021,"4,899",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,699",
FORTALEZA,DIESEL S10,18/04/2021,"4,399",
FORTALEZA,GASOLINA,18/04/2021,"5,59",
FORTALEZA,ETANOL,18/04/2021,"4,69",
FORTALEZA,DIESEL,18/04/2021,"4,29",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,629",
FORTALEZA,GNV,18/04/2021,"3,599",
FORTALEZA,GASOLINA,18/04/2021,"5,399",
FORTALEZA,ETANOL,18/04/2021,"4,499",
FORTALEZA,DIESEL,18/04/2021,"4,299",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,699",
FORTALEZA,GNV,18/04/2021,"3,799",
FORTALEZA,DIESEL S10,18/04/2021,"4,399",
FORTALEZA,GASOLINA,18/04/2021,"5,499",
FORTALEZA,ETANOL,18/04/2021,"4,499",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,699",
FORTALEZA,DIESEL S10,18/04/2021,"4,599",
FORTALEZA,GASOLINA,18/04/2021,"5,48",
FORTALEZA,ETANOL,18/04/2021,"4,79",
FORTALEZA,DIESEL S10,18/04/2021,"4,59",
FORTALEZA,GASOLINA,19/04/2021,"5,37",
FORTALEZA,ETANOL,19/04/2021,"4,49",
FORTALEZA,GASOLINA ADITIVADA,19/04/2021,"5,37",
FORTALEZA,DIESEL S10,19/04/2021,"4,29",
FORTALEZA,ETANOL,18/04/2021,"4,799",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,799",
FORTALEZA,GASOLINA,18/04/2021,"5,699",
FORTALEZA,DIESEL S10,18/04/2021,"4,48",
FORTALEZA,GASOLINA,18/04/2021,"5,19",
FORTALEZA,ETANOL,18/04/2021,"4,67",
FORTALEZA,DIESEL S10,18/04/2021,"4,27",
FORTALEZA,ETANOL,18/04/2021,"4,999",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,999",
FORTALEZA,GASOLINA,18/04/2021,"5,799",
FORTALEZA,DIESEL S10,18/04/2021,"4,599",
FORTALEZA,GASOLINA,18/04/2021,"5,45",
FORTALEZA,ETANOL,18/04/2021,"4,649",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,55",
FORTALEZA,GNV,18/04/2021,"3,69",
FORTALEZA,DIESEL S10,18/04/2021,"4,499",
FORTALEZA,ETANOL,18/04/2021,"4,47",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,47",
FORTALEZA,GASOLINA,18/04/2021,"5,199",
FORTALEZA,GNV,18/04/2021,"3,599",
FORTALEZA,DIESEL S10,18/04/2021,"4,27",
FORTALEZA,GASOLINA,18/04/2021,"5,479",
FORTALEZA,ETANOL,18/04/2021,"4,799",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,479",
FORTALEZA,DIESEL S10,18/04/2021,"4,459",
FORTALEZA,GASOLINA,18/04/2021,"5,19",
FORTALEZA,ETANOL,18/04/2021,"4,47",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,39",
FORTALEZA,DIESEL S10,18/04/2021,"4,27",
FORTALEZA,GASOLINA,18/04/2021,"5,499",
FORTALEZA,ETANOL,18/04/2021,"4,499",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,499",
FORTALEZA,DIESEL S10,18/04/2021,"4,399",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,ETANOL,18/04/2021,"4,79",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,69",
FORTALEZA,DIESEL S10,18/04/2021,"4,69",
FORTALEZA,ETANOL,18/04/2021,"4,319",
FORTALEZA,GASOLINA,18/04/2021,"5,219",
FORTALEZA,DIESEL S10,18/04/2021,"4,019",
FORTALEZA,GASOLINA,18/04/2021,"5,21",
FORTALEZA,ETANOL,18/04/2021,"4,4",
FORTALEZA,DIESEL S10,18/04/2021,"4,19",
FORTALEZA,ETANOL,18/04/2021,"4,459",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,559",
FORTALEZA,GASOLINA,18/04/2021,"5,459",
FORTALEZA,DIESEL S10,18/04/2021,"4,299",
FORTALEZA,GASOLINA,18/04/2021,"5,429",
FORTALEZA,ETANOL,18/04/2021,"4,599",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,429",
FORTALEZA,DIESEL S10,18/04/2021,"4,369",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,ETANOL,18/04/2021,"4,79",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,59",
FORTALEZA,DIESEL S10,18/04/2021,"4,39",
FORTALEZA,GNV,18/04/2021,"3,59",
FORTALEZA,GASOLINA,18/04/2021,"5,39",
FORTALEZA,ETANOL,18/04/2021,"4,35",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,49",
FORTALEZA,DIESEL S10,18/04/2021,"4,199",
FORTALEZA,GASOLINA,19/04/2021,"5,478",
FORTALEZA,ETANOL,19/04/2021,"4,679",
FORTALEZA,GASOLINA ADITIVADA,19/04/2021,"5,478",
FORTALEZA,DIESEL S10,19/04/2021,"4,399",
FORTALEZA,ETANOL,18/04/2021,"4,799",
FORTALEZA,GASOLINA,18/04/2021,"5,549",
FORTALEZA,DIESEL S10,18/04/2021,"4,599",
FORTALEZA,GASOLINA,18/04/2021,"5,199",
FORTALEZA,ETANOL,18/04/2021,"4,47",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,419",
FORTALEZA,DIESEL S10,18/04/2021,"4,27",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,ETANOL,18/04/2021,"4,49",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,69",
FORTALEZA,DIESEL S10,18/04/2021,"4,39",
FORTALEZA,ETANOL,18/04/2021,"4,49",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,79",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,DIESEL S10,18/04/2021,"4,39",
FORTALEZA,GNV,18/04/2021,"3,79",
FORTALEZA,GASOLINA,18/04/2021,"5,47",
FORTALEZA,ETANOL,18/04/2021,"4,79",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,57",
FORTALEZA,DIESEL S10,18/04/2021,"4,37",
FORTALEZA,GASOLINA,18/04/2021,"5,479",
FORTALEZA,ETANOL,18/04/2021,"4,479",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,679",
FORTALEZA,DIESEL S10,18/04/2021,"4,379",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,ETANOL,18/04/2021,"4,49",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,79",
FORTALEZA,DIESEL S10,18/04/2021,"4,39",
FORTALEZA,ETANOL,18/04/2021,"4,899",
FORTALEZA,GASOLINA,18/04/2021,"5,699",
FORTALEZA,ETANOL,18/04/2021,"4,478",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,378",
FORTALEZA,GASOLINA,18/04/2021,"5,378",
FORTALEZA,DIESEL S10,18/04/2021,"4,198",
FORTALEZA,GASOLINA,18/04/2021,"5,479",
FORTALEZA,ETANOL,18/04/2021,"4,77",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,599",
FORTALEZA,DIESEL S10,18/04/2021,"4,399",
FORTALEZA,GASOLINA,19/04/2021,"5,478",
FORTALEZA,ETANOL,19/04/2021,"4,498",
FORTALEZA,GASOLINA ADITIVADA,19/04/2021,"5,578",
FORTALEZA,DIESEL S10,19/04/2021,"4,298",
FORTALEZA,GASOLINA,18/04/2021,"5,47",
FORTALEZA,ETANOL,18/04/2021,"4,47",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,77",
FORTALEZA,DIESEL S10,18/04/2021,"4,37",
FORTALEZA,GASOLINA,18/04/2021,"5,39",
FORTALEZA,ETANOL,18/04/2021,"4,35",
FORTALEZA,DIESEL S10,18/04/2021,"4,199",
FORTALEZA,ETANOL,18/04/2021,"4,72",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,79",
FORTALEZA,GASOLINA,18/04/2021,"5,69",
FORTALEZA,DIESEL S10,18/04/2021,"4,65",
FORTALEZA,GASOLINA,18/04/2021,"5,47",
FORTALEZA,ETANOL,18/04/2021,"4,67",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,57",
FORTALEZA,DIESEL S10,18/04/2021,"4,27",
FORTALEZA,GASOLINA,19/04/2021,"5,598",
FORTALEZA,ETANOL,19/04/2021,"4,798",
FORTALEZA,GASOLINA ADITIVADA,19/04/2021,"5,749",
FORTALEZA,DIESEL S10,19/04/2021,"4,499",
FORTALEZA,ETANOL,18/04/2021,"4,59",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,79",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,DIESEL S10,18/04/2021,"4,39",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,ETANOL,18/04/2021,"4,69",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,69",
FORTALEZA,DIESEL S10,18/04/2021,"4,49",
FORTALEZA,GASOLINA,18/04/2021,"5,33",
FORTALEZA,ETANOL,18/04/2021,"4,57",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,53",
FORTALEZA,DIESEL S10,18/04/2021,"4,25",
FORTALEZA,ETANOL,18/04/2021,"4,47",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,449",
FORTALEZA,GASOLINA,18/04/2021,"5,449",
FORTALEZA,DIESEL S10,18/04/2021,"4,27",
FORTALEZA,ETANOL,18/04/2021,"4,57",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,49",
FORTALEZA,GASOLINA,18/04/2021,"5,39",
FORTALEZA,DIESEL S10,18/04/2021,"4,47",
FORTALEZA,GASOLINA,19/04/2021,"5,49",
FORTALEZA,ETANOL,19/04/2021,"4,69",
FORTALEZA,GASOLINA ADITIVADA,19/04/2021,"5,62",
FORTALEZA,DIESEL S10,19/04/2021,"4,49",
FORTALEZA,GASOLINA,18/04/2021,"5,599",
FORTALEZA,ETANOL,18/04/2021,"4,799",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,799",
FORTALEZA,DIESEL S10,18/04/2021,"4,499",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,ETANOL,18/04/2021,"4,39",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,9",
FORTALEZA,DIESEL S10,18/04/2021,"4,49",
FORTALEZA,ETANOL,18/04/2021,"4,49",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,69",
FORTALEZA,GASOLINA,18/04/2021,"5,49",
FORTALEZA,DIESEL S10,18/04/2021,"4,39",
FORTALEZA,ETANOL,18/04/2021,"4,45",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,4",
FORTALEZA,GASOLINA,18/04/2021,"5,35",
FORTALEZA,DIESEL S10,18/04/2021,"4,37",
FORTALEZA,GASOLINA,18/04/2021,"5,495",
FORTALEZA,ETANOL,18/04/2021,"4,69",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,66",
FORTALEZA,DIESEL S10,18/04/2021,"4,49",
FORTALEZA,GASOLINA,18/04/2021,"5,459",
FORTALEZA,ETANOL,18/04/2021,"4,67",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,67",
FORTALEZA,DIESEL S10,18/04/2021,"4,37",
FORTALEZA,GASOLINA,18/04/2021,"5,399",
FORTALEZA,ETANOL,18/04/2021,"4,679",
FORTALEZA,GASOLINA ADITIVADA,18/04/2021,"5,399",
FORTALEZA,DIESEL S10,18/04/2021,"4,199",
FORTALEZA,GASOLINA,25/04/2021,"5,499",
FORTALEZA,GASOLINA ADITIVADA,25/04/2021,"5,699",
FORTALEZA,ETANOL,25/04/2021,"4,799",
FORTALEZA,DIESEL S10,25/04/2021,"4,399",
FORTALEZA,GASOLINA,25/04/2021,"5,459",
FORTALEZA,ETANOL,25/04/2021,"4,699",
FORTALEZA,GASOLINA ADITIVADA,25/04/2021,"5,699",
FORTALEZA,DIESEL S10,25/04/2021,"4,09",
FORTALEZA,GASOLINA,25/04/2021,"5,19",
FORTALEZA,ETANOL,25/04/2021,"4,67",
FORTALEZA,GASOLINA ADITIVADA,25/04/2021,"5,29",
FORTALEZA,DIESEL S10,25/04/2021,"3,99",
FORTALEZA,GASOLINA,25/04/2021,"5,47",
FORTALEZA,GASOLINA ADITIVADA,25/04/2021,"5,57",
FORTALEZA,ETANOL,25/04/2021,"4,47",
FORTALEZA,DIESEL S10,25/04/2021,"4,27",
FORTALEZA,GASOLINA,25/04/2021,"5,49",
FORTALEZA,GNV,25/04/2021,"3,79",
FORTALEZA,ETANOL,25/04/2021,"4,69",
FORTALEZA,GASOLINA ADITIVADA,25/04/2021,"5,69",
FORTALEZA,DIESEL S10,25/04/2021,"4,59",
FORTALEZA,GASOLINA,25/04/2021,"5,49",
FORTALEZA,ETANOL,25/04/2021,"4,49",
FORTALEZA,GASOLINA ADITIVADA,25/04/2021,"5,69",
FORTALEZA,DIESEL S10,25/04/2021,"4,39",
FORTALEZA,GASOLINA,25/04/2021,"5,48",
FORTALEZA,GASOLINA ADITIVADA,25/04/2021,"5,58",
FORTALEZA,ETANOL,25/04/2021,"4,58",
FORTALEZA,DIESEL S10,25/04/2021,"4,55",
FORTALEZA,GASOLINA,25/04/2021,"5,499",
FORTALEZA,GASOLINA ADITIVADA,25/04/2021,"5,599",
FORTALEZA,ETANOL,25/04/2021,"4,599",
FORTALEZA,DIESEL S10,25/04/2021,"4,499",
FORTALEZA,GASOLINA,25/04/2021,"5,49",
FORTALEZA,ETANOL,25/04/2021,"4,37",
FORTALEZA,GASOLINA ADITIVADA,25/04/2021,"5,49",
FORTALEZA,DIESEL S10,25/04/2021,"4,39",
FORTALEZA,GASOLINA,25/04/2021,"5,499",
FORTALEZA,GASOLINA ADITIVADA,25/04/2021,"5,599",
FORTALEZA,ETANOL,25/04/2021,"4,79",
FORTALEZA,DIESEL S10,25/04/2021,"4,49",
FORTALEZA,GASOLINA,25/04/2021,"5,37",
FORTALEZA,GASOLINA ADITIVADA,25/04/2021,"5,57",
FORTALEZA,ETANOL,25/04/2021,"4,47",
FORTALEZA,DIESEL S10,25/04/2021,"4,37",
FORTALEZA,GASOLINA,25/04/2021,"5,599",
FORTALEZA,GNV,25/04/2021,"3,79",
FORTALEZA,GASOLINA ADITIVADA,25/04/2021,"5,69",
FORTALEZA,ETANOL,25/04/2021,"4,79",
FORTALEZA,DIESEL S10,25/04/2021,"4,499",
FORTALEZA,GASOLINA,25/04/2021,"5,499",
FORTALEZA,ETANOL,25/04/2021,"4,499",
FORTALEZA,GASOLINA,25/04/2021,"5,49",
FORTALEZA,GASOLINA ADITIVADA,25/04/2021,"5,59",
FORTALEZA,ETANOL,25/04/2021,"4,47",
FORTALEZA,DIESEL S10,25/04/2021,"4,37",
FORTALEZA,ETANOL,28/04/2021,"4,499",
FORTALEZA,GASOLINA,28/04/2021,"5,42",
FORTALEZA,GASOLINA ADITIVADA,28/04/2021,"5,62",
FORTALEZA,DIESEL S10,28/04/2021,"4,299",
FORTALEZA,ETANOL,28/04/2021,"4,799",
FORTALEZA,GASOLINA,28/04/2021,"5,42",
FORTALEZA,GASOLINA ADITIVADA,28/04/2021,"5,42",
FORTALEZA,DIESEL S10,28/04/2021,"4,279",
FORTALEZA,GASOLINA,25/04/2021,"5,35",
FORTALEZA,GASOLINA ADITIVADA,25/04/2021,"5,65",
FORTALEZA,ETANOL,25/04/2021,"4,77",
FORTALEZA,DIESEL S10,25/04/2021,"4,299",
FORTALEZA,GASOLINA,25/04/2021,"5,47",
FORTALEZA,GNV,25/04/2021,"3,79",
FORTALEZA,GASOLINA ADITIVADA,25/04/2021,"5,47",
FORTALEZA,ETANOL,25/04/2021,"4,65",
FORTALEZA,DIESEL,25/04/2021,"4,29",
FORTALEZA,DIESEL S10,25/04/2021,"4,29",
FORTALEZA,GASOLINA,25/04/2021,"5,49",
FORTALEZA,ETANOL,25/04/2021,"4,49",
FORTALEZA,DIESEL S10,25/04/2021,"4,39",
FORTALEZA,GASOLINA,25/04/2021,"5,599",
FORTALEZA,ETANOL,25/04/2021,"4,999",
FORTALEZA,GASOLINA ADITIVADA,25/04/2021,"5,629",
FORTALEZA,DIESEL S10,25/04/2021,"4,499",
FORTALEZA,GASOLINA,25/04/2021,"5,35",
